filename,act_type,sent_count,age_months
020119.cha,TD,614,25
020319.cha,long,640,27
020319.cha,toyplay,640,27
020319.cha,TD,640,27
020724.cha,long,736,31
020724.cha,toyplay,736,31
020724.cha,TD,736,31
021016.cha,long,523,34
021016.cha,toyplay,523,34
021016.cha,TD,523,34
021002.cha,long,792,34
021002.cha,toyplay,792,34
021002.cha,TD,792,34
020527.cha,long,690,29
020527.cha,toyplay,690,29
020527.cha,TD,690,29
021028.cha,long,820,34
021028.cha,toyplay,820,34
021028.cha,TD,820,34
020515.cha,long,1132,29
020515.cha,toyplay,1132,29
020515.cha,TD,1132,29
020501.cha,long,1064,29
020501.cha,toyplay,1064,29
020501.cha,TD,1064,29
020110.cha,long,885,25
020110.cha,toyplay,885,25
020110.cha,TD,885,25
020312.cha,long,478,27
020312.cha,toyplay,478,27
020312.cha,TD,478,27
020305.cha,long,583,27
020305.cha,toyplay,583,27
020305.cha,TD,583,27
020908.cha,long,681,33
020908.cha,toyplay,681,33
020908.cha,TD,681,33
020707.cha,long,869,31
020707.cha,toyplay,869,31
020707.cha,TD,869,31
021126.cha,long,455,35
021126.cha,toyplay,455,35
021126.cha,TD,455,35
020211.cha,long,681,26
020211.cha,toyplay,681,26
020211.cha,TD,681,26
020013.cha,long,595,24
020013.cha,toyplay,595,24
020013.cha,TD,595,24
020819.cha,long,904,32
020819.cha,toyplay,904,32
020819.cha,TD,904,32
020616.cha,long,550,30
020616.cha,toyplay,550,30
020616.cha,TD,550,30
020811.cha,long,826,32
020811.cha,toyplay,826,32
020811.cha,TD,826,32
020424.cha,long,1124,28
020424.cha,toyplay,1124,28
020424.cha,TD,1124,28
021114.cha,long,922,35
021114.cha,toyplay,922,35
021114.cha,TD,922,35
020625.cha,long,595,30
020625.cha,toyplay,595,30
020625.cha,TD,595,30
020427.cha,long,916,28
020427.cha,toyplay,916,28
020427.cha,TD,916,28
021008a.cha,long,499,34
021008a.cha,toyplay,499,34
021008a.cha,TD,499,34
020124.cha,long,591,25
020124.cha,toyplay,591,25
020124.cha,TD,591,25
021008b.cha,long,687,34
021008b.cha,toyplay,687,34
021008b.cha,TD,687,34
020324.cha,long,1192,27
020324.cha,toyplay,1192,27
020324.cha,TD,1192,27
020720.cha,long,884,31
020720.cha,toyplay,884,31
020720.cha,TD,884,31
020917.cha,long,833,33
020917.cha,toyplay,833,33
020917.cha,TD,833,33
020527.cha,long,596,29
020527.cha,toyplay,596,29
020527.cha,TD,596,29
020727.cha,long,840,31
020727.cha,toyplay,840,31
020727.cha,TD,840,31
020519.cha,long,1158,29
020519.cha,toyplay,1158,29
020519.cha,TD,1158,29
021001.cha,long,963,34
021001.cha,toyplay,963,34
021001.cha,TD,963,34
020518.cha,long,1211,29
020518.cha,toyplay,1211,29
020518.cha,TD,1211,29
020703.cha,long,794,31
020703.cha,toyplay,794,31
020703.cha,TD,794,31
020515.cha,long,913,29
020515.cha,toyplay,913,29
020515.cha,TD,913,29
020110.cha,long,1008,25
020110.cha,toyplay,1008,25
020110.cha,TD,1008,25
020306.cha,long,500,27
020306.cha,toyplay,500,27
020306.cha,TD,500,27
021018.cha,long,986,34
021018.cha,toyplay,986,34
021018.cha,TD,986,34
020514.cha,long,1068,29
020514.cha,toyplay,1068,29
020514.cha,TD,1068,29
021027.cha,long,611,34
021027.cha,toyplay,611,34
021027.cha,TD,611,34
020517.cha,long,1329,29
020517.cha,toyplay,1329,29
020517.cha,TD,1329,29
020507.cha,long,487,29
020507.cha,toyplay,487,29
020507.cha,TD,487,29
020116.cha,long,1302,25
020116.cha,toyplay,1302,25
020116.cha,TD,1302,25
020923.cha,long,1311,33
020923.cha,toyplay,1311,33
020923.cha,TD,1311,33
020316.cha,long,761,27
020316.cha,toyplay,761,27
020316.cha,TD,761,27
020100.cha,long,1065,25
020100.cha,toyplay,1065,25
020100.cha,TD,1065,25
020713.cha,long,1087,31
020713.cha,toyplay,1087,31
020713.cha,TD,1087,31
020012.cha,long,607,24
020012.cha,toyplay,607,24
020012.cha,TD,607,24
020416.cha,long,435,28
020416.cha,toyplay,435,28
020416.cha,TD,435,28
020211.cha,long,886,26
020211.cha,toyplay,886,26
020211.cha,TD,886,26
020819.cha,long,875,32
020819.cha,toyplay,875,32
020819.cha,TD,875,32
020004.cha,long,1054,24
020004.cha,toyplay,1054,24
020004.cha,TD,1054,24
020202.cha,long,1158,26
020202.cha,toyplay,1158,26
020202.cha,TD,1158,26
020411.cha,long,612,28
020411.cha,toyplay,612,28
020411.cha,TD,612,28
020217.cha,long,905,26
020217.cha,toyplay,905,26
020217.cha,TD,905,26
020017.cha,long,737,24
020017.cha,toyplay,737,24
020017.cha,TD,737,24
021123.cha,long,688,35
021123.cha,toyplay,688,35
021123.cha,TD,688,35
020611.cha,long,739,30
020611.cha,toyplay,739,30
020611.cha,TD,739,30
020810.cha,long,996,32
020810.cha,toyplay,996,32
020810.cha,TD,996,32
020025.cha,long,799,24
020025.cha,toyplay,799,24
020025.cha,TD,799,24
021101.cha,long,955,35
021101.cha,toyplay,955,35
021101.cha,TD,955,35
020419.cha,long,929,28
020419.cha,toyplay,929,28
020419.cha,TD,929,28
020222.cha,long,841,26
020222.cha,toyplay,841,26
020222.cha,TD,841,26
020208.cha,long,490,26
020208.cha,toyplay,490,26
020208.cha,TD,490,26
020624.cha,long,762,30
020624.cha,toyplay,762,30
020624.cha,TD,762,30
021005.cha,long,850,34
021005.cha,toyplay,850,34
021005.cha,TD,850,34
020709.cha,long,948,31
020709.cha,toyplay,948,31
020709.cha,TD,948,31
020319.cha,long,884,27
020319.cha,toyplay,884,27
020319.cha,TD,884,27
020907.cha,long,829,33
020907.cha,toyplay,829,33
020907.cha,TD,829,33
020526.cha,long,933,29
020526.cha,toyplay,933,29
020526.cha,TD,933,29
020122.cha,long,740,25
020122.cha,toyplay,740,25
020122.cha,TD,740,25
020725.cha,long,878,31
020725.cha,toyplay,878,31
020725.cha,TD,878,31
020900.cha,long,1165,33
020900.cha,toyplay,1165,33
020900.cha,TD,1165,33
020515.cha,long,936,29
020515.cha,toyplay,936,29
020515.cha,TD,936,29
021018.cha,long,860,34
021018.cha,toyplay,860,34
021018.cha,TD,860,34
020500.cha,long,909,29
020500.cha,toyplay,909,29
020500.cha,TD,909,29
020920.cha,long,850,33
020920.cha,toyplay,850,33
020920.cha,TD,850,33
020402.cha,long,975,28
020402.cha,toyplay,975,28
020402.cha,TD,975,28
020007.cha,long,395,24
020007.cha,toyplay,395,24
020007.cha,TD,395,24
020611.cha,long,658,30
020611.cha,toyplay,658,30
020611.cha,TD,658,30
020023b.cha,long,1721,24
020023b.cha,everyday,1721,24
020023b.cha,TD,1721,24
020306a.cha,long,1497,27
020306a.cha,everyday,1497,27
020306a.cha,TD,1497,27
020202a.cha,long,1396,26
020202a.cha,everyday,1396,26
020202a.cha,TD,1396,26
021106a.cha,long,1545,35
021106a.cha,everyday,1545,35
021106a.cha,TD,1545,35
020019b.cha,long,1211,24
020019b.cha,everyday,1211,24
020019b.cha,TD,1211,24
020500a.cha,long,1574,29
020500a.cha,everyday,1574,29
020500a.cha,TD,1574,29
020608.cha,long,1367,30
020608.cha,everyday,1367,30
020608.cha,TD,1367,30
020015a.cha,long,1220,24
020015a.cha,everyday,1220,24
020015a.cha,TD,1220,24
020804a.cha,long,1233,32
020804a.cha,everyday,1233,32
020804a.cha,TD,1233,32
020107a.cha,long,1087,25
020107a.cha,everyday,1087,25
020107a.cha,TD,1087,25
020404a.cha,long,1234,28
020404a.cha,everyday,1234,28
020404a.cha,TD,1234,28
020003a.cha,long,1694,24
020003a.cha,everyday,1694,24
020003a.cha,TD,1694,24
020023a.cha,long,1269,24
020023a.cha,everyday,1269,24
020023a.cha,TD,1269,24
020306b.cha,long,1506,27
020306b.cha,everyday,1506,27
020306b.cha,TD,1506,27
020202b.cha,long,1186,26
020202b.cha,everyday,1186,26
020202b.cha,TD,1186,26
021106b.cha,long,1500,35
021106b.cha,everyday,1500,35
021106b.cha,TD,1500,35
020019a.cha,long,1422,24
020019a.cha,everyday,1422,24
020019a.cha,TD,1422,24
020500b.cha,long,1846,29
020500b.cha,everyday,1846,29
020500b.cha,TD,1846,29
020015b.cha,long,517,24
020015b.cha,everyday,517,24
020015b.cha,TD,517,24
020107b.cha,long,1007,25
020107b.cha,everyday,1007,25
020107b.cha,TD,1007,25
020804b.cha,long,1055,32
020804b.cha,everyday,1055,32
020804b.cha,TD,1055,32
020404b.cha,long,1175,28
020404b.cha,everyday,1175,28
020404b.cha,TD,1175,28
020003b.cha,long,1364,24
020003b.cha,everyday,1364,24
020003b.cha,TD,1364,24
020002b.cha,long,1126,24
020002b.cha,everyday,1126,24
020002b.cha,TD,1126,24
020009.cha,long,1422,24
020009.cha,everyday,1422,24
020009.cha,TD,1422,24
020110b.cha,long,1116,25
020110b.cha,everyday,1116,25
020110b.cha,TD,1116,25
020405b.cha,long,1249,28
020405b.cha,everyday,1249,28
020405b.cha,TD,1249,28
020106b.cha,long,842,25
020106b.cha,everyday,842,25
020106b.cha,TD,842,25
020805b.cha,long,1272,32
020805b.cha,everyday,1272,32
020805b.cha,TD,1272,32
020501b.cha,long,1506,29
020501b.cha,everyday,1506,29
020501b.cha,TD,1506,29
020018a.cha,long,1789,24
020018a.cha,everyday,1789,24
020018a.cha,TD,1789,24
020801.cha,long,1241,32
020801.cha,everyday,1241,32
020801.cha,TD,1241,32
020604b.cha,long,1245,30
020604b.cha,everyday,1245,30
020604b.cha,TD,1245,30
021003b.cha,long,1670,34
021003b.cha,everyday,1670,34
021003b.cha,TD,1670,34
020002a.cha,long,1234,24
020002a.cha,everyday,1234,24
020002a.cha,TD,1234,24
020110a.cha,long,1048,25
020110a.cha,everyday,1048,25
020110a.cha,TD,1048,25
020405a.cha,long,1141,28
020405a.cha,everyday,1141,28
020405a.cha,TD,1141,28
020805a.cha,long,1028,32
020805a.cha,everyday,1028,32
020805a.cha,TD,1028,32
020106a.cha,long,1340,25
020106a.cha,everyday,1340,25
020106a.cha,TD,1340,25
020501a.cha,long,1713,29
020501a.cha,everyday,1713,29
020501a.cha,TD,1713,29
020018b.cha,long,1369,24
020018b.cha,everyday,1369,24
020018b.cha,TD,1369,24
020604a.cha,long,1427,30
020604a.cha,everyday,1427,30
020604a.cha,TD,1427,30
021003a.cha,long,903,34
021003a.cha,everyday,903,34
021003a.cha,TD,903,34
020707b.cha,long,1830,31
020707b.cha,everyday,1830,31
020707b.cha,TD,1830,31
020300b.cha,long,1615,27
020300b.cha,everyday,1615,27
020300b.cha,TD,1615,27
020603b.cha,long,1580,30
020603b.cha,everyday,1580,30
020603b.cha,TD,1580,30
020204b.cha,long,1458,26
020204b.cha,everyday,1458,26
020204b.cha,TD,1458,26
021100b.cha,long,1561,35
021100b.cha,everyday,1561,35
021100b.cha,TD,1561,35
020506b.cha,long,1319,29
020506b.cha,everyday,1319,29
020506b.cha,TD,1319,29
020013b.cha,long,1425,24
020013b.cha,everyday,1425,24
020013b.cha,TD,1425,24
020802b.cha,long,1475,32
020802b.cha,everyday,1475,32
020802b.cha,TD,1475,32
020402b.cha,long,1282,28
020402b.cha,everyday,1282,28
020402b.cha,TD,1282,28
020707a.cha,long,1418,31
020707a.cha,everyday,1418,31
020707a.cha,TD,1418,31
020300a.cha,long,1766,27
020300a.cha,everyday,1766,27
020300a.cha,TD,1766,27
020603a.cha,long,1457,30
020603a.cha,everyday,1457,30
020603a.cha,TD,1457,30
020204a.cha,long,1211,26
020204a.cha,everyday,1211,26
020204a.cha,TD,1211,26
021100a.cha,long,1402,35
021100a.cha,everyday,1402,35
021100a.cha,TD,1402,35
020506a.cha,long,1269,29
020506a.cha,everyday,1269,29
020506a.cha,TD,1269,29
020013a.cha,long,1225,24
020013a.cha,everyday,1225,24
020013a.cha,TD,1225,24
020802a.cha,long,1157,32
020802a.cha,everyday,1157,32
020802a.cha,TD,1157,32
020402a.cha,long,1275,28
020402a.cha,everyday,1275,28
020402a.cha,TD,1275,28
020708.cha,long,1224,31
020708.cha,everyday,1224,31
020708.cha,TD,1224,31
020907a.cha,long,1540,33
020907a.cha,everyday,1540,33
020907a.cha,TD,1540,33
020008b.cha,long,1186,24
020008b.cha,everyday,1186,24
020008b.cha,TD,1186,24
020012a.cha,long,1043,24
020012a.cha,everyday,1043,24
020012a.cha,TD,1043,24
020205a.cha,long,1583,26
020205a.cha,everyday,1583,26
020205a.cha,TD,1583,26
021101a.cha,long,1323,35
021101a.cha,everyday,1323,35
021101a.cha,TD,1323,35
020602a.cha,long,1408,30
020602a.cha,everyday,1408,30
020602a.cha,TD,1408,30
020028a.cha,long,1450,24
020028a.cha,everyday,1450,24
020028a.cha,TD,1450,24
020024b.cha,long,1393,24
020024b.cha,everyday,1393,24
020024b.cha,TD,1393,24
021005a.cha,long,1443,34
021005a.cha,everyday,1443,34
021005a.cha,TD,1443,34
020301a.cha,long,1564,27
020301a.cha,everyday,1564,27
020301a.cha,TD,1564,27
020706a.cha,long,1357,31
020706a.cha,everyday,1357,31
020706a.cha,TD,1357,31
020907b.cha,long,1314,33
020907b.cha,everyday,1314,33
020907b.cha,TD,1314,33
020008a.cha,long,1398,24
020008a.cha,everyday,1398,24
020008a.cha,TD,1398,24
020012b.cha,long,1341,24
020012b.cha,everyday,1341,24
020012b.cha,TD,1341,24
020205b.cha,long,1487,26
020205b.cha,everyday,1487,26
020205b.cha,TD,1487,26
021101b.cha,long,1673,35
021101b.cha,everyday,1673,35
021101b.cha,TD,1673,35
020602b.cha,long,1514,30
020602b.cha,everyday,1514,30
020602b.cha,TD,1514,30
020028b.cha,long,1254,24
020028b.cha,everyday,1254,24
020028b.cha,TD,1254,24
020024a.cha,long,1125,24
020024a.cha,everyday,1125,24
020024a.cha,TD,1125,24
021005b.cha,long,1543,34
021005b.cha,everyday,1543,34
021005b.cha,TD,1543,34
020301b.cha,long,1530,27
020301b.cha,everyday,1530,27
020301b.cha,TD,1530,27
020706b.cha,long,1449,31
020706b.cha,everyday,1449,31
020706b.cha,TD,1449,31
020908a.cha,long,1056,33
020908a.cha,everyday,1056,33
020908a.cha,TD,1056,33
020103b.cha,long,844,25
020103b.cha,everyday,844,25
020103b.cha,TD,844,25
020504b.cha,long,1774,29
020504b.cha,everyday,1774,29
020504b.cha,TD,1774,29
021102b.cha,long,1387,35
021102b.cha,everyday,1387,35
021102b.cha,TD,1387,35
020206b.cha,long,1522,26
020206b.cha,everyday,1522,26
020206b.cha,TD,1522,26
020601b.cha,long,1647,30
020601b.cha,everyday,1647,30
020601b.cha,TD,1647,30
021006b.cha,long,1418,34
021006b.cha,everyday,1418,34
021006b.cha,TD,1418,34
020027a.cha,long,1391,24
020027a.cha,everyday,1391,24
020027a.cha,TD,1391,24
020700.cha,long,1290,31
020700.cha,everyday,1290,31
020700.cha,TD,1290,31
020908b.cha,long,1182,33
020908b.cha,everyday,1182,33
020908b.cha,TD,1182,33
020103a.cha,long,1053,25
020103a.cha,everyday,1053,25
020103a.cha,TD,1053,25
020504a.cha,long,1526,29
020504a.cha,everyday,1526,29
020504a.cha,TD,1526,29
021102a.cha,long,1285,35
021102a.cha,everyday,1285,35
021102a.cha,TD,1285,35
020206a.cha,long,1263,26
020206a.cha,everyday,1263,26
020206a.cha,TD,1263,26
020601a.cha,long,1533,30
020601a.cha,everyday,1533,30
020601a.cha,TD,1533,30
021006a.cha,long,1718,34
021006a.cha,everyday,1718,34
021006a.cha,TD,1718,34
020027b.cha,long,1344,24
020027b.cha,everyday,1344,24
020027b.cha,TD,1344,24
020704a.cha,long,1497,31
020704a.cha,everyday,1497,31
020704a.cha,TD,1497,31
020303a.cha,long,1718,27
020303a.cha,everyday,1718,27
020303a.cha,TD,1718,27
020026b.cha,long,1121,24
020026b.cha,everyday,1121,24
020026b.cha,TD,1121,24
020030b.cha,long,1141,24
020030b.cha,everyday,1141,24
020030b.cha,TD,1141,24
020010a.cha,long,1284,24
020010a.cha,everyday,1284,24
020010a.cha,TD,1284,24
020102a.cha,long,1095,25
020102a.cha,everyday,1095,25
020102a.cha,TD,1095,25
020909b.cha,long,1470,33
020909b.cha,everyday,1470,33
020909b.cha,TD,1470,33
020006a.cha,long,1246,24
020006a.cha,everyday,1246,24
020006a.cha,TD,1246,24
020905a.cha,long,1350,33
020905a.cha,everyday,1350,33
020905a.cha,TD,1350,33
020704b.cha,long,1327,31
020704b.cha,everyday,1327,31
020704b.cha,TD,1327,31
020303b.cha,long,1656,27
020303b.cha,everyday,1656,27
020303b.cha,TD,1656,27
020026a.cha,long,1347,24
020026a.cha,everyday,1347,24
020026a.cha,TD,1347,24
020030a.cha,long,1324,24
020030a.cha,everyday,1324,24
020030a.cha,TD,1324,24
020100.cha,long,1069,25
020100.cha,everyday,1069,25
020100.cha,TD,1069,25
020010b.cha,long,704,24
020010b.cha,everyday,704,24
020010b.cha,TD,704,24
020101.cha,long,1312,25
020101.cha,everyday,1312,25
020101.cha,TD,1312,25
020102b.cha,long,1313,25
020102b.cha,everyday,1313,25
020102b.cha,TD,1313,25
020909a.cha,long,1305,33
020909a.cha,everyday,1305,33
020909a.cha,TD,1305,33
020905b.cha,long,1631,33
020905b.cha,everyday,1631,33
020905b.cha,TD,1631,33
020006b.cha,long,923,24
020006b.cha,everyday,923,24
020006b.cha,TD,923,24
020001a.cha,long,1260,24
020001a.cha,everyday,1260,24
020001a.cha,TD,1260,24
020406a.cha,long,1315,28
020406a.cha,everyday,1315,28
020406a.cha,TD,1315,28
020105a.cha,long,1065,25
020105a.cha,everyday,1065,25
020105a.cha,TD,1065,25
020806a.cha,long,1304,32
020806a.cha,everyday,1304,32
020806a.cha,TD,1304,32
020109b.cha,long,1010,25
020109b.cha,everyday,1010,25
020109b.cha,TD,1010,25
021104a.cha,long,1522,35
021104a.cha,everyday,1522,35
021104a.cha,TD,1522,35
020403.cha,long,1604,28
020403.cha,everyday,1604,28
020403.cha,TD,1604,28
021000a.cha,long,1493,34
021000a.cha,everyday,1493,34
021000a.cha,TD,1493,34
020021b.cha,long,843,24
020021b.cha,everyday,843,24
020021b.cha,TD,843,24
020001b.cha,long,1462,24
020001b.cha,everyday,1462,24
020001b.cha,TD,1462,24
020005.cha,long,1432,24
020005.cha,everyday,1432,24
020005.cha,TD,1432,24
020406b.cha,long,1472,28
020406b.cha,everyday,1472,28
020406b.cha,TD,1472,28
020806b.cha,long,1274,32
020806b.cha,everyday,1274,32
020806b.cha,TD,1274,32
020401.cha,long,1531,28
020401.cha,everyday,1531,28
020401.cha,TD,1531,28
020105b.cha,long,1062,25
020105b.cha,everyday,1062,25
020105b.cha,TD,1062,25
020109a.cha,long,1493,25
020109a.cha,everyday,1493,25
020109a.cha,TD,1493,25
021104b.cha,long,1480,35
021104b.cha,everyday,1480,35
021104b.cha,TD,1480,35
021000b.cha,long,1341,34
021000b.cha,everyday,1341,34
021000b.cha,TD,1341,34
020021a.cha,long,1333,24
020021a.cha,everyday,1333,24
020021a.cha,TD,1333,24
020702b.cha,long,1450,31
020702b.cha,everyday,1450,31
020702b.cha,TD,1450,31
020305b.cha,long,1486,27
020305b.cha,everyday,1486,27
020305b.cha,TD,1486,27
021001b.cha,long,1568,34
021001b.cha,everyday,1568,34
021001b.cha,TD,1568,34
020020a.cha,long,1381,24
020020a.cha,everyday,1381,24
020020a.cha,TD,1381,24
020606.cha,long,1307,30
020606.cha,everyday,1307,30
020606.cha,TD,1307,30
020201b.cha,long,1236,26
020201b.cha,everyday,1236,26
020201b.cha,TD,1236,26
020016b.cha,long,914,24
020016b.cha,everyday,914,24
020016b.cha,TD,914,24
020503b.cha,long,1553,29
020503b.cha,everyday,1553,29
020503b.cha,TD,1553,29
020903b.cha,long,1426,33
020903b.cha,everyday,1426,33
020903b.cha,TD,1426,33
020702a.cha,long,1361,31
020702a.cha,everyday,1361,31
020702a.cha,TD,1361,31
020305a.cha,long,1599,27
020305a.cha,everyday,1599,27
020305a.cha,TD,1599,27
021001a.cha,long,1345,34
021001a.cha,everyday,1345,34
021001a.cha,TD,1345,34
020020b.cha,long,1475,24
020020b.cha,everyday,1475,24
020020b.cha,TD,1475,24
020201a.cha,long,1399,26
020201a.cha,everyday,1399,26
020201a.cha,TD,1399,26
020016a.cha,long,1258,24
020016a.cha,everyday,1258,24
020016a.cha,TD,1258,24
020503a.cha,long,1751,29
020503a.cha,everyday,1751,29
020503a.cha,TD,1751,29
020903a.cha,long,1586,33
020903a.cha,everyday,1586,33
020903a.cha,TD,1586,33
020023b.cha,long,587,24
020023b.cha,everyday,587,24
020023b.cha,TD,587,24
021002a.cha,long,1002,34
021002a.cha,everyday,1002,34
021002a.cha,TD,1002,34
020202a.cha,long,1523,26
020202a.cha,everyday,1523,26
020202a.cha,TD,1523,26
021106a.cha,long,1095,35
021106a.cha,everyday,1095,35
021106a.cha,TD,1095,35
020015a.cha,long,1219,24
020015a.cha,everyday,1219,24
020015a.cha,TD,1219,24
020804a.cha,long,1909,32
020804a.cha,everyday,1909,32
020804a.cha,TD,1909,32
020107a.cha,long,955,25
020107a.cha,everyday,955,25
020107a.cha,TD,955,25
020404a.cha,long,1505,28
020404a.cha,everyday,1505,28
020404a.cha,TD,1505,28
020003a.cha,long,439,24
020003a.cha,everyday,439,24
020003a.cha,TD,439,24
020023a.cha,long,1374,24
020023a.cha,everyday,1374,24
020023a.cha,TD,1374,24
021002b.cha,long,1652,34
021002b.cha,everyday,1652,34
021002b.cha,TD,1652,34
021106b.cha,long,1568,35
021106b.cha,everyday,1568,35
021106b.cha,TD,1568,35
020500b.cha,long,1155,29
020500b.cha,everyday,1155,29
020500b.cha,TD,1155,29
020015b.cha,long,662,24
020015b.cha,everyday,662,24
020015b.cha,TD,662,24
020404b.cha,long,527,28
020404b.cha,everyday,527,28
020404b.cha,TD,527,28
020003b.cha,long,1128,24
020003b.cha,everyday,1128,24
020003b.cha,TD,1128,24
020901b.cha,long,549,33
020901b.cha,everyday,549,33
020901b.cha,TD,549,33
020002b.cha,long,871,24
020002b.cha,everyday,871,24
020002b.cha,TD,871,24
020501b.cha,long,1069,29
020501b.cha,everyday,1069,29
020501b.cha,TD,1069,29
020018a.cha,long,1078,24
020018a.cha,everyday,1078,24
020018a.cha,TD,1078,24
020203b.cha,long,1569,26
020203b.cha,everyday,1569,26
020203b.cha,TD,1569,26
020002a.cha,long,719,24
020002a.cha,everyday,719,24
020002a.cha,TD,719,24
020901a.cha,long,1318,33
020901a.cha,everyday,1318,33
020901a.cha,TD,1318,33
020405a.cha,long,1099,28
020405a.cha,everyday,1099,28
020405a.cha,TD,1099,28
020106a.cha,long,935,25
020106a.cha,everyday,935,25
020106a.cha,TD,935,25
020501a.cha,long,917,29
020501a.cha,everyday,917,29
020501a.cha,TD,917,29
020014a.cha,long,794,24
020014a.cha,everyday,794,24
020014a.cha,TD,794,24
020203a.cha,long,1506,26
020203a.cha,everyday,1506,26
020203a.cha,TD,1506,26
020604a.cha,long,1364,30
020604a.cha,everyday,1364,30
020604a.cha,TD,1364,30
020022b.cha,long,1022,24
020022b.cha,everyday,1022,24
020022b.cha,TD,1022,24
021003a.cha,long,1631,34
021003a.cha,everyday,1631,34
021003a.cha,TD,1631,34
021004b.cha,long,685,34
021004b.cha,everyday,685,34
021004b.cha,TD,685,34
020300b.cha,long,1031,27
020300b.cha,everyday,1031,27
020300b.cha,TD,1031,27
020204b.cha,long,600,26
020204b.cha,everyday,600,26
020204b.cha,TD,600,26
020802b.cha,long,895,32
020802b.cha,everyday,895,32
020802b.cha,TD,895,32
020402b.cha,long,794,28
020402b.cha,everyday,794,28
020402b.cha,TD,794,28
020009a.cha,long,1045,24
020009a.cha,everyday,1045,24
020009a.cha,TD,1045,24
020005b.cha,long,750,24
020005b.cha,everyday,750,24
020005b.cha,TD,750,24
021004a.cha,long,1149,34
021004a.cha,everyday,1149,34
021004a.cha,TD,1149,34
020300a.cha,long,1091,27
020300a.cha,everyday,1091,27
020300a.cha,TD,1091,27
020029a.cha,long,359,24
020029a.cha,everyday,359,24
020029a.cha,TD,359,24
020603a.cha,long,1255,30
020603a.cha,everyday,1255,30
020603a.cha,TD,1255,30
020204a.cha,long,1034,26
020204a.cha,everyday,1034,26
020204a.cha,TD,1034,26
020506a.cha,long,1587,29
020506a.cha,everyday,1587,29
020506a.cha,TD,1587,29
020402a.cha,long,1160,28
020402a.cha,everyday,1160,28
020402a.cha,TD,1160,28
020004a.cha,long,1787,24
020004a.cha,everyday,1787,24
020004a.cha,TD,1787,24
020008b.cha,long,426,24
020008b.cha,everyday,426,24
020008b.cha,TD,426,24
020100a.cha,long,1033,25
020100a.cha,everyday,1033,25
020100a.cha,TD,1033,25
020012a.cha,long,936,24
020012a.cha,everyday,936,24
020012a.cha,TD,936,24
020205a.cha,long,1387,26
020205a.cha,everyday,1387,26
020205a.cha,TD,1387,26
020602a.cha,long,1534,30
020602a.cha,everyday,1534,30
020602a.cha,TD,1534,30
020028a.cha,long,1476,24
020028a.cha,everyday,1476,24
020028a.cha,TD,1476,24
020024b.cha,long,1253,24
020024b.cha,everyday,1253,24
020024b.cha,TD,1253,24
021005a.cha,long,730,34
021005a.cha,everyday,730,34
021005a.cha,TD,730,34
020301a.cha,long,1539,27
020301a.cha,everyday,1539,27
020301a.cha,TD,1539,27
020706a.cha,long,1281,31
020706a.cha,everyday,1281,31
020706a.cha,TD,1281,31
020004b.cha,long,893,24
020004b.cha,everyday,893,24
020004b.cha,TD,893,24
020008a.cha,long,1503,24
020008a.cha,everyday,1503,24
020008a.cha,TD,1503,24
020100b.cha,long,571,25
020100b.cha,everyday,571,25
020100b.cha,TD,571,25
021101b.cha,long,970,35
021101b.cha,everyday,970,35
021101b.cha,TD,970,35
020602b.cha,long,815,30
020602b.cha,everyday,815,30
020602b.cha,TD,815,30
020028b.cha,long,923,24
020028b.cha,everyday,923,24
020028b.cha,TD,923,24
020024a.cha,long,1094,24
020024a.cha,everyday,1094,24
020024a.cha,TD,1094,24
021005b.cha,long,669,34
021005b.cha,everyday,669,34
021005b.cha,TD,669,34
020706b.cha,long,637,31
020706b.cha,everyday,637,31
020706b.cha,TD,637,31
020904b.cha,long,1226,33
020904b.cha,everyday,1226,33
020904b.cha,TD,1226,33
020400b.cha,long,907,28
020400b.cha,everyday,907,28
020400b.cha,TD,907,28
020800b.cha,long,732,32
020800b.cha,everyday,732,32
020800b.cha,TD,732,32
020011b.cha,long,935,24
020011b.cha,everyday,935,24
020011b.cha,TD,935,24
020504b.cha,long,1001,29
020504b.cha,everyday,1001,29
020504b.cha,TD,1001,29
020601b.cha,long,532,30
020601b.cha,everyday,532,30
020601b.cha,TD,532,30
020027a.cha,long,1221,24
020027a.cha,everyday,1221,24
020027a.cha,TD,1221,24
020904a.cha,long,953,33
020904a.cha,everyday,953,33
020904a.cha,TD,953,33
020400a.cha,long,1092,28
020400a.cha,everyday,1092,28
020400a.cha,TD,1092,28
020800a.cha,long,1058,32
020800a.cha,everyday,1058,32
020800a.cha,TD,1058,32
020011a.cha,long,837,24
020011a.cha,everyday,837,24
020011a.cha,TD,837,24
020601a.cha,long,863,30
020601a.cha,everyday,863,30
020601a.cha,TD,863,30
020705a.cha,long,1517,31
020705a.cha,everyday,1517,31
020705a.cha,TD,1517,31
020704a.cha,long,561,31
020704a.cha,everyday,561,31
020704a.cha,TD,561,31
020303a.cha,long,930,27
020303a.cha,everyday,930,27
020303a.cha,TD,930,27
020026b.cha,long,657,24
020026b.cha,everyday,657,24
020026b.cha,TD,657,24
020030b.cha,long,1346,24
020030b.cha,everyday,1346,24
020030b.cha,TD,1346,24
020600a.cha,long,1191,30
020600a.cha,everyday,1191,30
020600a.cha,TD,1191,30
021103a.cha,long,1315,35
021103a.cha,everyday,1315,35
021103a.cha,TD,1315,35
