filename,act_type,sent_count,age_months
karer1.cha,TD,157,45
nicer1.cha,long,36,44
nicer1.cha,narrative,36,44
nicer1.cha,TD,36,44
fraer1.cha,long,32,43
fraer1.cha,narrative,32,43
fraer1.cha,TD,32,43
miter1.cha,long,23,47
miter1.cha,narrative,23,47
miter1.cha,TD,23,47
shler1.cha,long,66,45
shler1.cha,narrative,66,45
shler1.cha,TD,66,45
doner1.cha,long,63,45
doner1.cha,narrative,63,45
doner1.cha,TD,63,45
pauer1.cha,long,51,47
pauer1.cha,narrative,51,47
pauer1.cha,TD,51,47
diaer1.cha,long,70,46
diaer1.cha,narrative,70,46
diaer1.cha,TD,70,46
kurer1.cha,long,100,47
kurer1.cha,narrative,100,47
kurer1.cha,TD,100,47
stner1.cha,long,29,45
stner1.cha,narrative,29,45
stner1.cha,TD,29,45
030625b.cha,long,169,42
030625b.cha,toyplay,169,42
030625b.cha,TD,169,42
030221.cha,long,532,38
030221.cha,toyplay,532,38
030221.cha,TD,532,38
050622a.cha,long,466,43
050622a.cha,toyplay,466,43
050622a.cha,TD,466,43
030625a.cha,long,599,42
030625a.cha,toyplay,599,42
030625a.cha,TD,599,42
031128.cha,long,421,47
031128.cha,toyplay,421,47
031128.cha,TD,421,47
031114.cha,long,271,47
031114.cha,toyplay,271,47
031114.cha,TD,271,47
030805.cha,long,446,44
030805.cha,toyplay,446,44
030805.cha,TD,446,44
030018a.cha,long,413,36
030018a.cha,toyplay,413,36
030018a.cha,TD,413,36
030804.cha,long,453,44
030804.cha,toyplay,453,44
030804.cha,TD,453,44
030018b.cha,long,401,36
030018b.cha,toyplay,401,36
030018b.cha,TD,401,36
030526a.cha,long,420,41
030526a.cha,toyplay,420,41
030526a.cha,TD,420,41
031001.cha,long,606,46
031001.cha,toyplay,606,46
031001.cha,TD,606,46
030901.cha,long,347,45
030901.cha,toyplay,347,45
030901.cha,TD,347,45
030726.cha,long,597,43
030726.cha,toyplay,597,43
030726.cha,TD,597,43
030526b.cha,long,351,41
030526b.cha,toyplay,351,41
030526b.cha,TD,351,41
030403a.cha,long,507,40
030403a.cha,toyplay,507,40
030403a.cha,TD,507,40
030803a.cha,long,545,44
030803a.cha,toyplay,545,44
030803a.cha,TD,545,44
050520c.cha,long,549,42
050520c.cha,toyplay,549,42
050520c.cha,TD,549,42
030720.cha,long,410,43
030720.cha,toyplay,410,43
030720.cha,TD,410,43
030213a.cha,long,504,38
030213a.cha,toyplay,504,38
030213a.cha,TD,504,38
030522.cha,long,449,41
030522.cha,toyplay,449,41
030522.cha,TD,449,41
030403b.cha,long,334,40
030403b.cha,toyplay,334,40
030403b.cha,TD,334,40
030803b.cha,long,421,44
030803b.cha,toyplay,421,44
030803b.cha,TD,421,44
030327.cha,long,362,39
030327.cha,toyplay,362,39
030327.cha,TD,362,39
030213b.cha,long,324,38
030213b.cha,toyplay,324,38
030213b.cha,TD,324,38
051001b.cha,long,469,47
051001b.cha,toyplay,469,47
051001b.cha,TD,469,47
031021.cha,long,66,46
031021.cha,toyplay,66,46
031021.cha,TD,66,46
030101.cha,long,93,37
030101.cha,toyplay,93,37
030101.cha,TD,93,37
051001c.cha,long,598,47
051001c.cha,toyplay,598,47
051001c.cha,TD,598,47
051001a.cha,long,780,47
051001a.cha,toyplay,780,47
051001a.cha,TD,780,47
051016d.cha,long,438,47
051016d.cha,toyplay,438,47
051016d.cha,TD,438,47
030328.cha,long,667,39
030328.cha,toyplay,667,39
030328.cha,TD,667,39
030704.cha,long,731,43
030704.cha,toyplay,731,43
030704.cha,TD,731,43
030512.cha,long,552,41
030512.cha,toyplay,552,41
030512.cha,TD,552,41
030516.cha,long,432,41
030516.cha,toyplay,432,41
030516.cha,TD,432,41
030315a.cha,long,399,39
030315a.cha,toyplay,399,39
030315a.cha,TD,399,39
031027.cha,long,203,46
031027.cha,toyplay,203,46
031027.cha,TD,203,46
051016a.cha,long,579,47
051016a.cha,toyplay,579,47
051016a.cha,TD,579,47
030315b.cha,long,558,39
030315b.cha,toyplay,558,39
030315b.cha,TD,558,39
051016c.cha,long,492,47
051016c.cha,toyplay,492,47
051016c.cha,TD,492,47
030315c.cha,long,456,39
030315c.cha,toyplay,456,39
030315c.cha,TD,456,39
030001a.cha,long,539,36
030001a.cha,toyplay,539,36
030001a.cha,TD,539,36
030105a.cha,long,125,37
030105a.cha,toyplay,125,37
030105a.cha,TD,125,37
050713d.cha,long,504,44
050713d.cha,toyplay,504,44
050713d.cha,TD,504,44
030426b.cha,long,490,40
030426b.cha,toyplay,490,40
030426b.cha,TD,490,40
030001b.cha,long,146,36
030001b.cha,toyplay,146,36
030001b.cha,TD,146,36
030202.cha,long,177,38
030202.cha,toyplay,177,38
030202.cha,TD,177,38
030105b.cha,long,491,37
030105b.cha,toyplay,491,37
030105b.cha,TD,491,37
050913c.cha,long,754,46
050913c.cha,toyplay,754,46
050913c.cha,TD,754,46
030105c.cha,long,201,37
030105c.cha,toyplay,201,37
030105c.cha,TD,201,37
030607.cha,long,342,42
030607.cha,toyplay,342,42
030607.cha,TD,342,42
050820d.cha,long,532,45
050820d.cha,toyplay,532,45
050820d.cha,TD,532,45
050420d.cha,long,387,41
050420d.cha,toyplay,387,41
050420d.cha,TD,387,41
031109.cha,long,347,47
031109.cha,toyplay,347,47
031109.cha,TD,347,47
030001c.cha,long,195,36
030001c.cha,toyplay,195,36
030001c.cha,TD,195,36
030426a.cha,long,421,40
030426a.cha,toyplay,421,40
030426a.cha,TD,421,40
050713c.cha,long,415,44
050713c.cha,toyplay,415,44
050713c.cha,TD,415,44
030818.cha,long,472,44
030818.cha,toyplay,472,44
030818.cha,TD,472,44
030401.cha,long,269,40
030401.cha,toyplay,269,40
030401.cha,TD,269,40
030429.cha,long,399,40
030429.cha,toyplay,399,40
030429.cha,TD,399,40
030428.cha,long,462,40
030428.cha,toyplay,462,40
030428.cha,TD,462,40
050820a.cha,long,484,45
050820a.cha,toyplay,484,45
050820a.cha,TD,484,45
030616.cha,long,437,42
030616.cha,toyplay,437,42
030616.cha,TD,437,42
030602.cha,long,465,42
030602.cha,toyplay,465,42
030602.cha,TD,465,42
030329b.cha,long,479,39
030329b.cha,toyplay,479,39
030329b.cha,TD,479,39
031130.cha,long,488,47
031130.cha,toyplay,488,47
031130.cha,TD,488,47
050420c.cha,long,506,41
050420c.cha,toyplay,506,41
050420c.cha,TD,506,41
030105d.cha,long,191,37
030105d.cha,toyplay,191,37
030105d.cha,TD,191,37
030628.cha,long,286,42
030628.cha,toyplay,286,42
030628.cha,TD,286,42
050820b.cha,long,596,45
050820b.cha,toyplay,596,45
050820b.cha,TD,596,45
030329a.cha,long,477,39
030329a.cha,toyplay,477,39
030329a.cha,TD,477,39
030024.cha,long,1337,36
030024.cha,toyplay,1337,36
030024.cha,TD,1337,36
030224.cha,long,1272,38
030224.cha,toyplay,1272,38
030224.cha,TD,1272,38
030308.cha,long,1344,39
030308.cha,toyplay,1344,39
030308.cha,TD,1344,39
030321.cha,long,1645,39
030321.cha,toyplay,1645,39
030321.cha,TD,1645,39
030301.cha,long,1310,39
030301.cha,toyplay,1310,39
030301.cha,TD,1310,39
030106.cha,long,1188,37
030106.cha,toyplay,1188,37
030106.cha,TD,1188,37
030107.cha,long,1161,37
030107.cha,toyplay,1161,37
030107.cha,TD,1161,37
030105.cha,long,1349,37
030105.cha,toyplay,1349,37
030105.cha,TD,1349,37
030104.cha,long,1351,37
030104.cha,toyplay,1351,37
030104.cha,TD,1351,37
030003.cha,long,1467,36
030003.cha,toyplay,1467,36
030003.cha,TD,1467,36
030016.cha,long,1375,36
030016.cha,toyplay,1375,36
030016.cha,TD,1375,36
030216.cha,long,1568,38
030216.cha,toyplay,1568,38
030216.cha,TD,1568,38
030010.cha,long,1528,36
030010.cha,toyplay,1528,36
030010.cha,TD,1528,36
030212.cha,long,1492,38
030212.cha,toyplay,1492,38
030212.cha,TD,1492,38
030204.cha,long,1482,38
030204.cha,toyplay,1482,38
030204.cha,TD,1482,38
guy.cha,cross,747,37
guy.cha,toyplay,747,37
guy.cha,TD,747,37
ursula.cha,cross,1013,43
ursula.cha,toyplay,1013,43
ursula.cha,TD,1013,43
susan.cha,cross,1150,38
susan.cha,toyplay,1150,38
susan.cha,TD,1150,38
isadora.cha,cross,1231,43
isadora.cha,toyplay,1231,43
isadora.cha,TD,1231,43
olivia.cha,cross,894,38
olivia.cha,toyplay,894,38
olivia.cha,TD,894,38
laurel.cha,cross,1012,36
laurel.cha,toyplay,1012,36
laurel.cha,TD,1012,36
william.cha,cross,688,47
william.cha,toyplay,688,47
william.cha,TD,688,47
katie.cha,cross,787,38
katie.cha,toyplay,787,38
katie.cha,TD,787,38
guy.cha,cross,428,36
guy.cha,meal,428,36
guy.cha,TD,428,36
susan.cha,cross,765,44
susan.cha,meal,765,44
susan.cha,TD,765,44
isadora.cha,cross,298,42
isadora.cha,meal,298,42
isadora.cha,TD,298,42
charlie.cha,cross,843,36
charlie.cha,meal,843,36
charlie.cha,TD,843,36
olivia.cha,cross,295,38
olivia.cha,meal,295,38
olivia.cha,TD,295,38
laurel.cha,cross,521,36
laurel.cha,meal,521,36
laurel.cha,TD,521,36
katie.cha,cross,699,38
katie.cha,meal,699,38
katie.cha,TD,699,38
guy.cha,cross,834,36
guy.cha,toyplay,834,36
guy.cha,TD,834,36
ursula.cha,cross,931,43
ursula.cha,toyplay,931,43
ursula.cha,TD,931,43
susan.cha,cross,601,38
susan.cha,toyplay,601,38
susan.cha,TD,601,38
isadora.cha,cross,887,42
isadora.cha,toyplay,887,42
isadora.cha,TD,887,42
charlie.cha,cross,889,36
charlie.cha,toyplay,889,36
charlie.cha,TD,889,36
olivia.cha,cross,986,39
olivia.cha,toyplay,986,39
olivia.cha,TD,986,39
wanda.cha,cross,719,47
wanda.cha,toyplay,719,47
wanda.cha,TD,719,47
katie.cha,cross,705,38
katie.cha,toyplay,705,38
katie.cha,TD,705,38
13.cha,cross,552,40
13.cha,group,552,40
13.cha,TD,552,40
10.cha,cross,549,46
10.cha,group,549,46
10.cha,TD,549,46
11.cha,cross,371,39
11.cha,group,371,39
11.cha,TD,371,39
03.cha,cross,479,42
03.cha,group,479,42
03.cha,TD,479,42
normelis.cha,cross,324,40
normelis.cha,toyplay,324,40
normelis.cha,TD,324,40
graham1.cha,cross,444,45
graham1.cha,toyplay,444,45
graham1.cha,TD,444,45
graham2.cha,cross,405,45
graham2.cha,toyplay,405,45
graham2.cha,TD,405,45
jessica1.cha,cross,484,44
jessica1.cha,toyplay,484,44
jessica1.cha,TD,484,44
rachel1.cha,cross,452,44
rachel1.cha,toyplay,452,44
rachel1.cha,TD,452,44
nikki1b.cha,cross,230,42
nikki1b.cha,toyplay,230,42
nikki1b.cha,TD,230,42
jessica2.cha,cross,437,44
jessica2.cha,toyplay,437,44
jessica2.cha,TD,437,44
rachel2.cha,cross,360,44
rachel2.cha,toyplay,360,44
rachel2.cha,TD,360,44
nikki1a.cha,cross,200,42
nikki1a.cha,toyplay,200,42
nikki1a.cha,TD,200,42
ben1.cha,cross,465,44
ben1.cha,toyplay,465,44
ben1.cha,TD,465,44
megan2.cha,cross,396,47
megan2.cha,toyplay,396,47
megan2.cha,TD,396,47
mattm1.cha,cross,425,47
mattm1.cha,toyplay,425,47
mattm1.cha,TD,425,47
ben2.cha,cross,479,44
ben2.cha,toyplay,479,44
ben2.cha,TD,479,44
megan1.cha,cross,450,47
megan1.cha,toyplay,450,47
megan1.cha,TD,450,47
mattm2.cha,cross,317,47
mattm2.cha,toyplay,317,47
mattm2.cha,TD,317,47
jenny2.cha,cross,187,37
jenny2.cha,toyplay,187,37
jenny2.cha,TD,187,37
jenny1.cha,cross,177,37
jenny1.cha,toyplay,177,37
jenny1.cha,TD,177,37
brent2.cha,cross,495,45
brent2.cha,toyplay,495,45
brent2.cha,TD,495,45
justin1a.cha,cross,279,46
justin1a.cha,toyplay,279,46
justin1a.cha,TD,279,46
susan2.cha,cross,485,43
susan2.cha,toyplay,485,43
susan2.cha,TD,485,43
chris2.cha,cross,353,46
chris2.cha,toyplay,353,46
chris2.cha,TD,353,46
justin2.cha,cross,508,46
justin2.cha,toyplay,508,46
justin2.cha,TD,508,46
justin1b.cha,cross,305,46
justin1b.cha,toyplay,305,46
justin1b.cha,TD,305,46
shea2.cha,cross,437,44
shea2.cha,toyplay,437,44
shea2.cha,TD,437,44
susan1.cha,cross,457,43
susan1.cha,toyplay,457,43
susan1.cha,TD,457,43
matjoy2.cha,cross,498,47
matjoy2.cha,toyplay,498,47
matjoy2.cha,TD,498,47
amy1.cha,cross,284,45
amy1.cha,toyplay,284,45
amy1.cha,TD,284,45
nikki2a.cha,cross,224,42
nikki2a.cha,toyplay,224,42
nikki2a.cha,TD,224,42
matjoy1.cha,cross,375,47
matjoy1.cha,toyplay,375,47
matjoy1.cha,TD,375,47
amy2.cha,cross,321,45
amy2.cha,toyplay,321,45
amy2.cha,TD,321,45
nikki2b.cha,cross,225,42
nikki2b.cha,toyplay,225,42
nikki2b.cha,TD,225,42
bree2.cha,cross,368,46
bree2.cha,toyplay,368,46
bree2.cha,TD,368,46
030424.cha,long,880,40
030424.cha,toyplay,880,40
030424.cha,TD,880,40
030327.cha,long,957,39
030327.cha,toyplay,957,39
030327.cha,TD,957,39
030119.cha,long,1123,37
030119.cha,toyplay,1123,37
030119.cha,TD,1123,37
030103.cha,long,885,37
030103.cha,toyplay,885,37
030103.cha,TD,885,37
030301.cha,long,965,39
030301.cha,toyplay,965,39
030301.cha,TD,965,39
030516.cha,long,1417,41
030516.cha,toyplay,1417,41
030516.cha,TD,1417,41
030313.cha,long,834,39
030313.cha,toyplay,834,39
030313.cha,TD,834,39
030214.cha,long,1176,38
030214.cha,toyplay,1176,38
030214.cha,TD,1176,38
030200.cha,long,1098,38
030200.cha,toyplay,1098,38
030200.cha,TD,1098,38
030410.cha,long,1118,40
030410.cha,toyplay,1118,40
030410.cha,TD,1118,40
030006.cha,long,1073,36
030006.cha,toyplay,1073,36
030006.cha,TD,1073,36
030221.cha,long,1418,38
030221.cha,toyplay,1418,38
030221.cha,TD,1418,38
030418.cha,long,1158,40
030418.cha,toyplay,1158,40
030418.cha,TD,1158,40
030325.cha,long,629,39
030325.cha,toyplay,629,39
030325.cha,TD,629,39
030125.cha,long,1065,37
030125.cha,toyplay,1065,37
030125.cha,TD,1065,37
030115.cha,long,1303,37
030115.cha,toyplay,1303,37
030115.cha,TD,1303,37
030305.cha,long,910,39
030305.cha,toyplay,910,39
030305.cha,TD,910,39
030028.cha,long,1334,36
030028.cha,toyplay,1334,36
030028.cha,TD,1334,36
030011.cha,long,1010,36
030011.cha,toyplay,1010,36
030011.cha,TD,1010,36
030420.cha,long,1025,40
030420.cha,toyplay,1025,40
030420.cha,TD,1025,40
030025.cha,long,803,36
030025.cha,toyplay,803,36
030025.cha,TD,803,36
030218.cha,long,1168,38
030218.cha,toyplay,1168,38
030218.cha,TD,1168,38
030121.cha,long,1097,37
030121.cha,toyplay,1097,37
030121.cha,TD,1097,37
030323.cha,long,1127,39
030323.cha,toyplay,1127,39
030323.cha,TD,1127,39
030725.cha,long,1062,43
030725.cha,toyplay,1062,43
030725.cha,TD,1062,43
030927b.cha,long,1113,45
030927b.cha,toyplay,1113,45
030927b.cha,TD,1113,45
030927a.cha,long,1024,45
030927a.cha,toyplay,1024,45
030927a.cha,TD,1024,45
030100.cha,long,900,37
030100.cha,toyplay,900,37
030100.cha,TD,900,37
031025.cha,long,1144,46
031025.cha,toyplay,1144,46
031025.cha,TD,1144,46
030528.cha,long,982,41
030528.cha,toyplay,982,41
030528.cha,TD,982,41
030003.cha,long,898,36
030003.cha,toyplay,898,36
030003.cha,TD,898,36
030823.cha,long,824,44
030823.cha,toyplay,824,44
030823.cha,TD,824,44
030010.cha,long,1005,36
030010.cha,toyplay,1005,36
030010.cha,TD,1005,36
030424.cha,long,863,40
030424.cha,toyplay,863,40
030424.cha,TD,863,40
030621.cha,long,428,42
030621.cha,toyplay,428,42
030621.cha,TD,428,42
030722.cha,long,671,43
030722.cha,toyplay,671,43
030722.cha,TD,671,43
030119.cha,long,868,37
030119.cha,toyplay,868,37
030119.cha,TD,868,37
031018.cha,long,482,46
031018.cha,toyplay,482,46
031018.cha,TD,482,46
030823.cha,long,722,44
030823.cha,toyplay,722,44
030823.cha,TD,722,44
030400.cha,long,605,40
030400.cha,toyplay,605,40
030400.cha,TD,605,40
031124.cha,long,433,47
031124.cha,toyplay,433,47
031124.cha,TD,433,47
030600.cha,long,958,42
030600.cha,toyplay,958,42
030600.cha,TD,958,42
030623.cha,long,1012,42
030623.cha,toyplay,1012,42
030623.cha,TD,1012,42
030219.cha,long,1121,38
030219.cha,toyplay,1121,38
030219.cha,TD,1121,38
030325.cha,long,815,39
030325.cha,toyplay,815,39
030325.cha,TD,815,39
031010.cha,long,1390,46
031010.cha,toyplay,1390,46
031010.cha,TD,1390,46
030101.cha,long,1602,37
030101.cha,toyplay,1602,37
030101.cha,TD,1602,37
030000.cha,long,1116,36
030000.cha,toyplay,1116,36
030000.cha,TD,1116,36
030023b.cha,long,1800,36
030023b.cha,everyday,1800,36
030023b.cha,TD,1800,36
030019b.cha,long,1827,36
030019b.cha,everyday,1827,36
030019b.cha,TD,1827,36
030015a.cha,long,1526,36
030015a.cha,everyday,1526,36
030015a.cha,TD,1526,36
030023a.cha,long,1399,36
030023a.cha,everyday,1399,36
030023a.cha,TD,1399,36
030019a.cha,long,1558,36
030019a.cha,everyday,1558,36
030019a.cha,TD,1558,36
030015b.cha,long,1486,36
030015b.cha,everyday,1486,36
030015b.cha,TD,1486,36
030002b.cha,long,1437,36
030002b.cha,everyday,1437,36
030002b.cha,TD,1437,36
030018a.cha,long,1707,36
030018a.cha,everyday,1707,36
030018a.cha,TD,1707,36
030002a.cha,long,1459,36
030002a.cha,everyday,1459,36
030002a.cha,TD,1459,36
030018b.cha,long,1552,36
030018b.cha,everyday,1552,36
030018b.cha,TD,1552,36
030025a.cha,long,1342,36
030025a.cha,everyday,1342,36
030025a.cha,TD,1342,36
030029b.cha,long,1423,36
030029b.cha,everyday,1423,36
030029b.cha,TD,1423,36
030013b.cha,long,1394,36
030013b.cha,everyday,1394,36
030013b.cha,TD,1394,36
030005b.cha,long,1355,36
030005b.cha,everyday,1355,36
030005b.cha,TD,1355,36
030025b.cha,long,1383,36
030025b.cha,everyday,1383,36
030025b.cha,TD,1383,36
030029a.cha,long,1387,36
030029a.cha,everyday,1387,36
030029a.cha,TD,1387,36
030013a.cha,long,1328,36
030013a.cha,everyday,1328,36
030013a.cha,TD,1328,36
030005a.cha,long,1618,36
030005a.cha,everyday,1618,36
030005a.cha,TD,1618,36
030004a.cha,long,1360,36
030004a.cha,everyday,1360,36
030004a.cha,TD,1360,36
030008b.cha,long,1498,36
030008b.cha,everyday,1498,36
030008b.cha,TD,1498,36
030100a.cha,long,1267,37
030100a.cha,everyday,1267,37
030100a.cha,TD,1267,37
030012a.cha,long,1349,36
030012a.cha,everyday,1349,36
030012a.cha,TD,1349,36
030004b.cha,long,1630,36
030004b.cha,everyday,1630,36
030004b.cha,TD,1630,36
030008a.cha,long,1439,36
030008a.cha,everyday,1439,36
030008a.cha,TD,1439,36
030100b.cha,long,1355,37
030100b.cha,everyday,1355,37
030100b.cha,TD,1355,37
030012b.cha,long,1672,36
030012b.cha,everyday,1672,36
030012b.cha,TD,1672,36
030011b.cha,long,1724,36
030011b.cha,everyday,1724,36
030011b.cha,TD,1724,36
030027a.cha,long,1451,36
030027a.cha,everyday,1451,36
030027a.cha,TD,1451,36
030103.cha,long,1170,37
030103.cha,everyday,1170,37
030103.cha,TD,1170,37
030011a.cha,long,1572,36
030011a.cha,everyday,1572,36
030011a.cha,TD,1572,36
030102.cha,long,1099,37
030102.cha,everyday,1099,37
030102.cha,TD,1099,37
030027b.cha,long,1526,36
030027b.cha,everyday,1526,36
030027b.cha,TD,1526,36
030026b.cha,long,1205,36
030026b.cha,everyday,1205,36
030026b.cha,TD,1205,36
030030b.cha,long,1215,36
030030b.cha,everyday,1215,36
030030b.cha,TD,1215,36
030010a.cha,long,1463,36
030010a.cha,everyday,1463,36
030010a.cha,TD,1463,36
030006a.cha,long,1667,36
030006a.cha,everyday,1667,36
030006a.cha,TD,1667,36
030026a.cha,long,1134,36
030026a.cha,everyday,1134,36
030026a.cha,TD,1134,36
030030a.cha,long,1396,36
030030a.cha,everyday,1396,36
030030a.cha,TD,1396,36
030010b.cha,long,1550,36
030010b.cha,everyday,1550,36
030010b.cha,TD,1550,36
030006b.cha,long,1336,36
030006b.cha,everyday,1336,36
030006b.cha,TD,1336,36
030021b.cha,long,1340,36
030021b.cha,everyday,1340,36
030021b.cha,TD,1340,36
030021a.cha,long,1373,36
030021a.cha,everyday,1373,36
030021a.cha,TD,1373,36
030020a.cha,long,1561,36
030020a.cha,everyday,1561,36
030020a.cha,TD,1561,36
030016b.cha,long,1502,36
030016b.cha,everyday,1502,36
030016b.cha,TD,1502,36
030000b.cha,long,1758,36
030000b.cha,everyday,1758,36
030000b.cha,TD,1758,36
030020b.cha,long,1504,36
030020b.cha,everyday,1504,36
030020b.cha,TD,1504,36
030016a.cha,long,1547,36
030016a.cha,everyday,1547,36
030016a.cha,TD,1547,36
030000a.cha,long,1751,36
030000a.cha,everyday,1751,36
030000a.cha,TD,1751,36
030023b.cha,long,935,36
030023b.cha,everyday,935,36
030023b.cha,TD,935,36
030015a.cha,long,1420,36
030015a.cha,everyday,1420,36
030015a.cha,TD,1420,36
030003a.cha,long,987,36
030003a.cha,everyday,987,36
030003a.cha,TD,987,36
030023a.cha,long,1498,36
030023a.cha,everyday,1498,36
030023a.cha,TD,1498,36
030015b.cha,long,933,36
030015b.cha,everyday,933,36
030015b.cha,TD,933,36
030003b.cha,long,805,36
030003b.cha,everyday,805,36
030003b.cha,TD,805,36
030002b.cha,long,1114,36
030002b.cha,everyday,1114,36
030002b.cha,TD,1114,36
030014b.cha,long,770,36
030014b.cha,everyday,770,36
030014b.cha,TD,770,36
030018a.cha,long,1629,36
030018a.cha,everyday,1629,36
030018a.cha,TD,1629,36
030022a.cha,long,1507,36
030022a.cha,everyday,1507,36
030022a.cha,TD,1507,36
030002a.cha,long,719,36
030002a.cha,everyday,719,36
030002a.cha,TD,719,36
030014a.cha,long,1479,36
030014a.cha,everyday,1479,36
030014a.cha,TD,1479,36
030018b.cha,long,1123,36
030018b.cha,everyday,1123,36
030018b.cha,TD,1123,36
030022b.cha,long,1287,36
030022b.cha,everyday,1287,36
030022b.cha,TD,1287,36
030025a.cha,long,1068,36
030025a.cha,everyday,1068,36
030025a.cha,TD,1068,36
030029b.cha,long,1040,36
030029b.cha,everyday,1040,36
030029b.cha,TD,1040,36
030009a.cha,long,1112,36
030009a.cha,everyday,1112,36
030009a.cha,TD,1112,36
030025b.cha,long,912,36
030025b.cha,everyday,912,36
030025b.cha,TD,912,36
030029a.cha,long,1029,36
030029a.cha,everyday,1029,36
030029a.cha,TD,1029,36
030009b.cha,long,625,36
030009b.cha,everyday,625,36
030009b.cha,TD,625,36
030005a.cha,long,944,36
030005a.cha,everyday,944,36
030005a.cha,TD,944,36
030004a.cha,long,1261,36
030004a.cha,everyday,1261,36
030004a.cha,TD,1261,36
030008b.cha,long,950,36
030008b.cha,everyday,950,36
030008b.cha,TD,950,36
030028a.cha,long,982,36
030028a.cha,everyday,982,36
030028a.cha,TD,982,36
030024b.cha,long,1249,36
030024b.cha,everyday,1249,36
030024b.cha,TD,1249,36
030004b.cha,long,1024,36
030004b.cha,everyday,1024,36
030004b.cha,TD,1024,36
030008a.cha,long,1506,36
030008a.cha,everyday,1506,36
030008a.cha,TD,1506,36
030028b.cha,long,1049,36
030028b.cha,everyday,1049,36
030028b.cha,TD,1049,36
030024a.cha,long,1142,36
030024a.cha,everyday,1142,36
030024a.cha,TD,1142,36
030007b.cha,long,912,36
030007b.cha,everyday,912,36
030007b.cha,TD,912,36
030011b.cha,long,714,36
030011b.cha,everyday,714,36
030011b.cha,TD,714,36
030007a.cha,long,1024,36
030007a.cha,everyday,1024,36
030007a.cha,TD,1024,36
030011a.cha,long,1805,36
030011a.cha,everyday,1805,36
030011a.cha,TD,1805,36
030030b.cha,long,1246,36
030030b.cha,everyday,1246,36
030030b.cha,TD,1246,36
030010a.cha,long,1237,36
030010a.cha,everyday,1237,36
030010a.cha,TD,1237,36
030006a.cha,long,1183,36
030006a.cha,everyday,1183,36
030006a.cha,TD,1183,36
030030a.cha,long,827,36
030030a.cha,everyday,827,36
030030a.cha,TD,827,36
030010b.cha,long,565,36
030010b.cha,everyday,565,36
030010b.cha,TD,565,36
030001a.cha,long,1451,36
030001a.cha,everyday,1451,36
030001a.cha,TD,1451,36
030017a.cha,long,876,36
030017a.cha,everyday,876,36
030017a.cha,TD,876,36
030021b.cha,long,766,36
030021b.cha,everyday,766,36
030021b.cha,TD,766,36
030001b.cha,long,1507,36
030001b.cha,everyday,1507,36
030001b.cha,TD,1507,36
030017b.cha,long,1040,36
030017b.cha,everyday,1040,36
030017b.cha,TD,1040,36
030021a.cha,long,1453,36
030021a.cha,everyday,1453,36
030021a.cha,TD,1453,36
030016b.cha,long,1264,36
030016b.cha,everyday,1264,36
030016b.cha,TD,1264,36
030016a.cha,long,1516,36
030016a.cha,everyday,1516,36
030016a.cha,TD,1516,36
030000a.cha,long,1155,36
030000a.cha,everyday,1155,36
030000a.cha,TD,1155,36
brownf.cha,cross,175,41
brownf.cha,toyplay,175,41
brownf.cha,TD,175,41
smartf.cha,cross,238,42
smartf.cha,toyplay,238,42
smartf.cha,TD,238,42
stonef.cha,cross,124,40
stonef.cha,toyplay,124,40
stonef.cha,TD,124,40
raidf.cha,cross,158,40
raidf.cha,toyplay,158,40
raidf.cha,TD,158,40
lundf.cha,cross,173,39
lundf.cha,toyplay,173,39
lundf.cha,TD,173,39
cherryf.cha,cross,197,40
cherryf.cha,toyplay,197,40
cherryf.cha,TD,197,40
gardnerf.cha,cross,199,40
gardnerf.cha,toyplay,199,40
gardnerf.cha,TD,199,40
cottonf.cha,cross,231,42
cottonf.cha,toyplay,231,42
cottonf.cha,TD,231,42
huntf.cha,cross,223,40
huntf.cha,toyplay,223,40
huntf.cha,TD,223,40
skipf.cha,cross,251,39
skipf.cha,toyplay,251,39
skipf.cha,TD,251,39
goldf.cha,cross,488,40
goldf.cha,toyplay,488,40
goldf.cha,TD,488,40
vailf.cha,cross,121,40
vailf.cha,toyplay,121,40
vailf.cha,TD,121,40
royalf.cha,cross,158,39
royalf.cha,toyplay,158,39
royalf.cha,TD,158,39
goosef.cha,cross,266,43
goosef.cha,toyplay,266,43
goosef.cha,TD,266,43
mcintyref.cha,cross,214,41
mcintyref.cha,toyplay,214,41
mcintyref.cha,TD,214,41
eastf.cha,cross,193,40
eastf.cha,toyplay,193,40
eastf.cha,TD,193,40
parkf.cha,cross,75,40
parkf.cha,toyplay,75,40
parkf.cha,TD,75,40
cullenf.cha,cross,156,40
cullenf.cha,toyplay,156,40
cullenf.cha,TD,156,40
johnsonf.cha,cross,287,41
johnsonf.cha,toyplay,287,41
johnsonf.cha,TD,287,41
pricef.cha,cross,260,38
pricef.cha,toyplay,260,38
pricef.cha,TD,260,38
riotf.cha,cross,118,41
riotf.cha,toyplay,118,41
riotf.cha,TD,118,41
nipf.cha,cross,135,40
nipf.cha,toyplay,135,40
nipf.cha,TD,135,40
stringf.cha,cross,184,41
stringf.cha,toyplay,184,41
stringf.cha,TD,184,41
smithf.cha,cross,357,41
smithf.cha,toyplay,357,41
smithf.cha,TD,357,41
marshf.cha,cross,199,39
marshf.cha,toyplay,199,39
marshf.cha,TD,199,39
saintf.cha,cross,100,40
